1	-18	12	-9	6	-7	21	-11	13	-70	-18
4	26	-7	11	-6	19	-7	10	-81	-27	26
2	-12	13	-6	27	-13	10	-139	-15	24	-13
3	10	-10	23	-12	11	-78	-19	26	-13	8
2	-13	16	-6	6	-118	-27	21	-7	12	-8
4	12	-9	12	-89	-18	26	-6	9	-13	12
2	-8	13	-107	-18	15	-10	7	-7	10	-10
3	9	-76	-23	21	-8	11	-11	13	-9	16
0	-76	-17	23	-12	9	-6	6	-13	27	-6
1	-16	25	-12	7	-7	11	-7	20	-11	6
4	24	-7	13	-9	13	-12	17	-9	10	-22
2	-12	12	-9	9	-8	13	-9	13	-24	-26
3	11	-12	9	-8	20	-12	8	-19	-26	7
2	-7	12	-9	18	-13	12	-13	-15	12	-8
3	9	-8	17	-9	10	-16	-22	6	-6	6
2	-12	23	-7	13	-16	-25	7	-10	12	-9
4	17	-13	13	-26	-17	10	-12	6	-10	12
2	-12	11	-22	-15	10	-12	6	-8	11	-138
3	10	-26	-18	10	-9	8	-12	13	-119	7
1	-12	-22	13	-9	12	-11	8	-123	11	-10
1	-13	11	-9	13	-8	9	-103	9	-9	21
3	9	-11	12	-13	13	-69	8	-10	15	-12
2	-8	8	-10	13	-63	8	-9	14	-8	12
3	8	-12	10	-101	7	-10	20	-10	12	-19
2	-13	6	-76	12	-8	21	-6	13	-13	12
3	13	-123	10	-6	17	-13	8	-13	11	-7
0	-126	7	-7	13	-12	7	-16	10	-13	10
3	7	-6	17	-13	7	-22	12	-8	13	-13
2	-11	25	-7	10	-17	10	-10	8	-8	13
4	25	-12	8	-23	6	-12	7	-12	18	-10
2	-9	13	-20	9	-12	9	-13	27	-10	27
3	13	-22	10	-10	8	-10	16	-8	25	-6
1	-14	13	-13	9	-10	14	-6	20	-11	13
3	6	-7	10	-12	26	-13	16	-10	13	-7
2	-8	8	-11	15	-9	18	-8	9	-9	12
3	11	-12	21	-13	12	-8	11	-11	8	-27
2	-13	16	-12	18	-6	13	-10	10	-25	26
4	27	-7	15	-9	13	-8	7	-20	15	-11
2	-7	19	-9	9	-6	12	-12	19	-8	11
4	18	-13	9	-10	6	-21	24	-8	10	-11
2	-13	8	-6	8	-24	19	-9	8	-11	10
3	10	-6	7	-14	23	-11	10	-6	8	-8
2	-7	11	-17	23	-6	13	-8	10	-6	22
3	8	-24	18	-6	11	-9	7	-6	26	-10
1	-13	22	-11	9	-9	12	-10	27	-6	8
4	12	-8	10	-10	11	-11	18	-12	7	-25
2	-11	13	-12	6	-11	26	-13	13	-17	27
3	13	-7	13	-6	27	-9	13	-14	14	-6
2	-7	6	-8	24	-11	13	-22	24	-11	19
3	7	-11	23	-11	7	-21	24	-8	26	-13
2	-11	24	-10	10	-26	19	-6	24	-7	27
4	16	-6	8	-12	22	-10	20	-12	18	-6
2	-9	10	-27	14	-6	21	-10	25	-7	26
3	7	-18	13	-13	16	-13	16	-7	14	-10
1	-13	21	-8	24	-8	21	-7	27	-6	11
4	26	-12	22	-6	23	-11	21	-7	11	-111
2	-11	22	-10	16	-12	17	-7	13	-74	12
4	19	-7	18	-9	13	-6	13	-92	16	-6
2	-11	15	-12	27	-6	10	-107	23	-10	10
4	26	-7	22	-12	12	-132	24	-9	10	-7
2	-12	18	-12	10	-111	12	-10	9	-6	16
4	17	-6	9	-64	26	-6	11	-7	23	-11
2	-10	6	-118	12	-13	8	-8	16	-8	8
3	12	-133	12	-12	7	-7	13	-7	6	-25
0	-104	24	-13	6	-12	20	-13	7	-22	9
4	18	-13	12	-11	23	-9	13	-17	8	-10
2	-6	10	-13	24	-6	8	-18	6	-10	7
3	13	-8	22	-6	8	-13	8	-12	11	-11
2	-8	23	-13	10	-20	9	-10	8	-11	26
4	17	-13	11	-17	10	-13	10	-8	24	-12
2	-6	12	-14	7	-13	13	-11	21	-8	6
3	11	-15	9	-8	7	-13	25	-6	7	-25
1	-12	11	-12	11	-7	22	-10	11	-18	6
3	12	-13	12	-11	26	-9	12	-14	6	-13
2	-7	11	-13	20	-12	8	-17	11	-10	6
3	7	-8	19	-8	11	-12	8	-7	6	-11
2	-10	23	-12	13	-26	10	-13	9	-12	13
4	23	-10	13	-27	9	-9	7	-7	25	-10
2	-10	7	-24	8	-8	13	-7	17	-9	10
3	9	-17	12	-7	12	-6	18	-8	8	-27
1	-14	10	-13	13	-10	17	-10	9	-12	15
3	10	-11	12	-10	15	-13	8	-16	21	-9
2	-13	9	-8	12	-12	13	-14	24	-6	13
3	13	-12	12	-6	13	-21	23	-13	16	-8
2	-12	27	-8	11	-15	24	-6	26	-11	23
4	19	-7	9	-20	17	-11	19	-10	19	-94
2	-9	8	-15	16	-12	24	-7	23	-129	12
3	10	-21	13	-6	17	-9	26	-63	25	-8
1	-23	22	-7	23	-9	15	-89	26	-8	7
4	16	-8	12	-12	26	-106	26	-7	7	-6
2	-13	24	-10	14	-101	20	-8	9	-7	16
4	23	-10	21	-136	15	-7	12	-9	18	-16
2	-8	12	-99	20	-7	13	-10	22	-17	-18
4	27	-84	26	-6	9	-6	27	-21	-20	12
0	-110	25	-6	11	-12	18	-26	-13	23	-11
4	15	-6	12	-11	18	-23	-26	24	-6	10
2	-11	8	-7	15	-24	-16	25	-8	10	-10
3	11	-9	18	-24	-15	26	-9	8	-7	12
2	-6	12	-14	-13	13	-13	12	-7	13	-9
4	14	-13	-17	15	-12	9	-10	22	-10	23
1	-26	-12	24	-10	10	-6	20	-13	17	-22
1	-25	19	-8	8	-9	17	-12	12	-25	12
4	19	-9	7	-9	17	-13	14	-17	17	-11
2	-12	9	-8	17	-10	19	-25	15	-6	16
3	8	-8	16	-13	21	-23	18	-9	19	-8
2	-11	25	-9	25	-17	13	-9	24	-8	9
4	21	-12	20	-19	20	-11	20	-9	13	-8
2	-6	19	-20	24	-11	27	-6	13	-11	12
4	12	-12	17	-7	14	-6	11	-11	10	-10
1	-20	27	-10	22	-13	11	-9	6	-7	23
4	14	-10	13	-12	8	-12	11	-10	18	-13
2	-6	19	-9	7	-6	8	-8	16	-6	27
4	14	-9	10	-7	11	-12	12	-13	22	-93
2	-12	6	-7	7	-12	20	-9	26	-101	8
3	6	-12	10	-12	15	-9	14	-131	13	-12
2	-7	12	-11	13	-10	26	-67	7	-6	15
3	7	-6	12	-12	26	-139	13	-8	13	-9
2	-9	12	-11	26	-69	11	-8	14	-10	18
4	22	-12	20	-132	13	-6	12	-8	25	-10
2	-12	23	-114	8	-8	27	-11	21	-11	18
4	17	-66	11	-13	12	-8	13	-8	25	-7
0	-64	8	-9	13	-13	19	-12	13	-10	14
3	10	-11	15	-10	26	-12	19	-8	25	-21
2	-7	22	-6	21	-12	21	-7	19	-16	12
4	24	-8	25	-12	14	-9	12	-12	8	-12
2	-12	17	-7	24	-13	12	-26	11	-6	13
4	19	-7	18	-10	16	-19	9	-13	7	-13
2	-10	27	-9	22	-26	6	-6	6	-13	9
4	13	-13	23	-23	12	-11	10	-6	9	-11
2	-10	12	-23	11	-11	8	-6	12	-8	10
4	19	-18	12	-12	9	-12	6	-10	8	-27
1	-23	11	-9	9	-9	13	-7	11	-16	12
3	9	-10	12	-8	8	-7	11	-13	12	-10
2	-6	9	-6	8	-12	13	-14	6	-12	23
3	9	-12	9	-10	6	-21	11	-13	27	-12
2	-9	13	-11	6	-26	12	-13	26	-11	10
3	7	-8	11	-14	8	-10	17	-8	12	-15
2	-9	9	-17	9	-11	27	-8	13	-22	18
3	8	-27	8	-8	22	-8	11	-13	26	-9
1	-23	9	-7	13	-9	10	-19	12	-6	13
3	9	-12	24	-8	11	-27	13	-7	9	-8
2	-13	23	-8	9	-18	14	-10	11	-10	8
4	16	-11	8	-24	18	-11	10	-8	13	-11
2	-7	13	-15	16	-13	13	-11	10	-11	12
3	12	-16	27	-10	9	-6	6	-8	11	-121
1	-21	17	-9	10	-10	11	-10	8	-98	13
4	15	-7	10	-11	10	-12	7	-76	10	-8
2	-13	13	-9	6	-6	7	-132	12	-9	6
3	11	-10	13	-6	12	-138	13	-10	13	-7
2	-10	7	-7	6	-82	9	-11	13	-8	27
3	13	-7	13	-65	7	-11	10	-8	24	-7
2	-13	12	-84	9	-8	7	-9	25	-10	12
3	6	-102	7	-13	6	-7	13	-12	17	-7
0	-61	11	-6	9	-10	15	-9	18	-11	26
3	12	-8	8	-8	27	-9	14	-9	19	-27
2	-13	12	-7	23	-13	13	-12	22	-21	21
3	12	-13	27	-12	25	-8	24	-20	24	-12
2	-12	26	-12	21	-9	21	-27	20	-13	9
4	16	-11	12	-10	20	-26	24	-9	6	-6
2	-12	17	-13	20	-23	15	-6	13	-6	6
4	19	-12	25	-21	22	-9	11	-12	8	-12
2	-12	20	-16	27	-6	10	-12	12	-8	12
4	13	-14	22	-12	10	-6	6	-7	15	-12
1	-23	17	-13	6	-10	10	-12	17	-8	13
4	25	-13	7	-9	8	-8	17	-11	13	-13
2	-8	12	-11	11	-13	23	-10	13	-21	16
3	11	-6	13	-6	14	-9	7	-14	16	-10
2	-13	13	-9	13	-10	12	-24	27	-8	7
3	13	-9	18	-6	7	-13	18	-8	6	-9
2	-7	22	-12	10	-16	23	-13	7	-7	6
4	21	-13	6	-27	14	-13	10	-10	11	-13
2	-6	7	-21	21	-6	10	-10	13	-7	24
3	12	-14	17	-11	6	-13	13	-13	24	-12
1	-27	24	-13	12	-10	7	-13	13	-13	6
4	17	-8	10	-6	6	-9	17	-6	7	-22
2	-12	12	-6	8	-8	19	-11	8	-16	15
3	7	-10	13	-7	20	-6	9	-22	19	-8
2	-8	10	-7	14	-13	12	-15	12	-9	12
3	6	-11	12	-9	6	-18	12	-9	7	-8
2	-7	14	-7	7	-20	15	-12	8	-6	13
4	17	-7	9	-22	22	-10	11	-9	25	-13
2	-7	9	-26	27	-6	7	-9	18	-8	18
3	6	-19	12	-12	9	-7	18	-8	24	-100
1	-25	22	-10	7	-8	26	-12	25	-117	13
4	24	-13	10	-6	16	-13	27	-70	13	-12
2	-7	7	-11	22	-8	14	-128	6	-9	9
3	13	-9	14	-12	27	-71	8	-9	8	-27
2	-8	17	-9	23	-77	6	-11	7	-21	11
4	22	-13	19	-115	8	-6	8	-16	10	-9
2	-11	13	-116	11	-9	8	-25	7	-10	20
4	26	-139	9	-8	13	-27	12	-12	26	-13
0	-89	13	-7	6	-13	10	-7	17	-6	12
3	13	-10	13	-19	9	-8	19	-8	12	-13
2	-10	7	-27	8	-13	27	-11	11	-9	6
3	9	-26	10	-9	21	-7	6	-7	12	-17
1	-15	13	-10	19	-11	12	-7	7	-27	10
3	7	-10	24	-11	9	-8	8	-15	8	-7
2	-10	19	-13	7	-7	8	-13	10	-7	6
4	25	-11	12	-8	10	-20	12	-12	8	-10
2	-8	8	-11	11	-13	12	-6	9	-7	15
3	13	-10	10	-12	10	-7	8	-10	15	-24
2	-11	12	-27	10	-13	8	-11	22	-21	18
3	9	-25	11	-12	12	-11	27	-25	19	-6
1	-26	6	-13	9	-10	12	-21	15	-6	21
3	10	-9	11	-11	16	-15	15	-13	21	-7
2	-6	11	-12	15	-13	19	-10	17	-8	26
3	8	-11	21	-19	26	-11	27	-9	15	-6
2	-7	23	-19	26	-7	19	-8	19	-9	6
4	18	-16	16	-11	27	-6	15	-10	11	-11
1	-15	20	-12	15	-12	26	-10	12	-12	6
4	19	-9	21	-6	23	-11	6	-11	8	-125
2	-13	18	-12	13	-13	9	-12	10	-86	23
4	13	-8	22	-10	8	-11	9	-111	25	-12
2	-12	14	-8	6	-13	13	-94	27	-7	26
4	13	-11	10	-10	10	-139	14	-7	15	-7
2	-10	13	-11	13	-79	15	-13	12	-6	23
3	13	-6	11	-62	16	-11	23	-9	17	-27
2	-7	12	-133	16	-12	26	-10	24	-26	14
3	7	-109	24	-11	14	-12	19	-17	21	-12
0	-137	24	-13	21	-13	21	-14	12	-11	21
4	24	-7	13	-12	25	-12	26	-10	21	-9
2	-11	13	-10	17	-22	12	-13	17	-6	15
4	17	-11	27	-24	14	-10	16	-13	18	-13
2	-9	26	-15	22	-11	12	-12	24	-12	-13
4	13	-19	25	-8	27	-11	25	-15	-18	12
1	-13	13	-12	24	-10	22	-12	-21	24	-9
4	16	-10	25	-12	13	-24	-21	13	-6	26
2	-13	20	-11	20	-16	-13	12	-8	20	-11
4	14	-7	25	-21	-27	27	-11	13	-10	7
2	-9	27	-24	-22	19	-10	27	-9	6	-11
4	21	-27	-12	24	-8	16	-9	10	-7	10
1	-19	-14	26	-10	15	-9	8	-13	6	-106
1	-24	24	-7	15	-10	11	-6	10	-104	9
4	23	-13	16	-11	10	-9	7	-114	10	-16
2	-6	22	-12	11	-7	7	-88	8	-22	6
4	25	-7	12	-6	11	-94	7	-20	7	-18
2	-11	12	-10	9	-74	7	-23	13	-17	24
3	12	-9	9	-71	8	-20	13	-17	24	-9
2	-9	9	-87	6	-19	8	-18	14	-6	7
3	10	-108	13	-26	12	-16	17	-7	8	-13
0	-93	13	-17	7	-16	14	-9	8	-8	20
3	10	-14	9	-14	16	-13	10	-8	22	-9
1	-13	12	-20	21	-12	6	-11	21	-13	20
3	10	-17	20	-13	6	-12	15	-6	20	-20
1	-13	25	-12	10	-6	19	-11	19	-26	7
4	25	-8	9	-13	15	-7	23	-12	11	-8
2	-6	11	-7	21	-11	12	-19	9	-13	7
3	6	-12	20	-7	20	-14	8	-8	12	-10
2	-10	23	-8	26	-26	11	-10	6	-6	11
4	18	-7	24	-16	7	-12	13	-8	12	-8
2	-10	27	-27	11	-12	7	-11	12	-13	8
4	26	-26	9	-13	7	-9	6	-6	7	-138
1	-22	12	-8	6	-12	8	-8	9	-123	6
3	7	-7	6	-8	12	-10	12	-68	13	-10
2	-12	13	-10	13	-12	6	-136	11	-6	13
3	9	-11	11	-7	7	-93	12	-10	10	-12
2	-10	7	-6	12	-63	11	-13	11	-12	24
3	13	-7	11	-120	7	-9	6	-8	14	-18
2	-12	10	-122	8	-12	13	-7	23	-23	19
3	13	-138	6	-12	6	-10	12	-15	24	-13
0	-136	8	-10	12	-9	17	-24	26	-6	11
3	13	-7	7	-6	22	-26	24	-12	12	-10
2	-7	11	-13	23	-27	22	-6	6	-9	9
3	13	-10	17	-15	25	-9	11	-8	10	-8
2	-6	18	-17	25	-8	13	-12	11	-11	7
4	18	-22	21	-9	13	-8	12	-10	6	-8
1	-20	14	-9	9	-8	10	-13	9	-11	13
4	24	-6	7	-8	7	-12	13	-10	10	-12
2	-10	8	-7	8	-10	11	-13	7	-12	13
3	13	-7	9	-8	6	-6	12	-11	26	-25
2	-8	6	-11	9	-13	9	-12	26	-18	23
3	13	-12	6	-6	13	-6	23	-14	12	-9
2	-10	10	-12	8	-13	12	-23	13	-12	17
3	8	-7	7	-7	16	-22	22	-10	19	-12
2	-6	9	-10	14	-22	16	-7	19	-12	10
3	7	-11	23	-15	23	-12	21	-6	10	-14
2	-13	22	-19	19	-8	15	-12	11	-17	9
4	19	-20	19	-8	15	-7	13	-19	10	-9
1	-13	16	-13	22	-7	12	-23	8	-7	12
4	12	-11	18	-12	13	-16	12	-9	7	-12
2	-9	15	-13	7	-25	6	-6	9	-9	9
4	22	-8	13	-22	13	-13	11	-10	13	-10
2	-6	12	-26	12	-12	12	-8	9	-9	18
3	6	-12	12	-11	10	-12	11	-7	23	-67
1	-19	12	-13	10	-7	6	-10	16	-65	21
3	8	-13	7	-13	9	-8	18	-70	26	-6
2	-10	10	-7	6	-9	16	-128	26	-7	9
3	12	-9	11	-10	24	-62	27	-11	6	-11
2	-12	7	-13	15	-116	15	-12	7	-7	16
3	12	-10	13	-83	27	-12	12	-8	14	-23
2	-7	23	-105	24	-11	9	-12	24	-25	11
4	14	-135	19	-6	10	-12	14	-22	12	-13
0	-123	26	-9	13	-13	27	-18	13	-8	12
4	23	-11	13	-10	13	-13	8	-8	6	-6
2	-11	7	-8	24	-22	9	-11	13	-7	24
3	13	-10	27	-21	12	-10	13	-8	27	-12
2	-6	13	-25	6	-7	12	-13	14	-10	18
4	12	-18	7	-9	13	-8	20	-10	19	-13
1	-12	7	-8	10	-9	19	-6	27	-11	13
3	6	-6	9	-10	14	-12	22	-13	12	-13
2	-10	13	-8	21	-8	15	-12	15	-17	-24
3	11	-6	24	-8	25	-7	12	-24	-14	11
2	-9	19	-8	26	-8	17	-22	-14	6	-9
4	25	-13	27	-8	27	-15	-15	8	-13	15
2	-8	12	-10	22	-15	-24	12	-6	22	-13
4	24	-8	25	-20	-22	8	-9	17	-13	17
2	-9	12	-16	-12	13	-13	14	-13	21	-8
4	16	-25	-21	6	-10	21	-13	19	-10	23
1	-19	-19	11	-6	21	-13	25	-11	24	-7
1	-18	12	-8	12	-8	23	-13	23	-7	19
3	10	-11	15	-8	15	-12	27	-11	12	-136
2	-8	16	-7	12	-12	26	-9	13	-114	24
4	20	-11	17	-10	19	-12	24	-74	17	-12
2	-6	18	-8	25	-9	13	-122	15	-6	20
4	15	-9	24	-12	23	-93	25	-11	13	-7
2	-9	17	-8	18	-129	22	-13	12	-6	15
4	18	-11	16	-104	21	-9	17	-10	14	-13
2	-10	12	-89	18	-11	21	-6	27	-8	11
4	14	-66	15	-11	20	-13	12	-12	6	-12
0	-93	12	-12	13	-11	19	-12	7	-10	10
4	16	-9	26	-10	24	-11	12	-13	8	-7
2	-13	21	-6	21	-10	9	-13	9	-7	12
4	13	-9	26	-12	13	-11	10	-6	11	-25
2	-13	13	-9	9	-7	13	-7	6	-20	21
4	18	-7	9	-8	12	-11	13	-23	23	-9
2	-6	8	-8	11	-13	11	-16	27	-8	9
3	6	-9	11	-13	9	-16	19	-9	12	-13
2	-10	13	-10	9	-22	23	-7	8	-6	23
3	11	-7	9	-17	17	-11	9	-7	23	-8
2	-13	12	-16	16	-12	6	-7	21	-8	16
3	6	-17	21	-11	6	-9	16	-9	12	-8
1	-23	24	-9	8	-6	27	-6	14	-12	9
4	14	-6	8	-10	17	-12	19	-9	13	-11
2	-7	6	-7	12	-7	13	-11	6	-13	22
3	9	-8	19	-7	16	-12	11	-6	18	-20
2	-13	18	-7	18	-12	13	-13	20	-25	19
4	18	-9	18	-6	12	-9	18	-17	24	-10
2	-9	14	-13	12	-11	24	-18	20	-6	27
4	23	-12	13	-6	12	-19	20	-11	13	-15
2	-7	8	-10	20	-17	26	-10	20	-21	18
3	11	-6	19	-17	23	-7	23	-19	22	-12
2	-9	14	-12	14	-13	23	-24	21	-10	20
4	24	-22	23	-13	25	-20	19	-11	14	-11
1	-24	25	-6	20	-16	26	-8	15	-12	25
4	13	-8	18	-22	17	-12	25	-6	16	-9
2	-11	15	-21	19	-6	23	-13	14	-9	21
4	15	-24	21	-8	17	-7	14	-7	21	-6
1	-19	12	-11	22	-7	24	-7	15	-8	26
4	16	-7	21	-9	22	-11	21	-8	26	-97
2	-6	25	-9	17	-6	25	-7	16	-109	12
4	19	-10	23	-13	27	-6	21	-87	13	-9
2	-7	21	-10	24	-7	17	-112	15	-8	8
4	12	-7	25	-6	26	-99	22	-7	8	-6
2	-8	25	-13	21	-128	19	-13	12	-12	13
4	24	-10	26	-112	27	-12	9	-8	26	-12
2	-6	19	-74	12	-7	13	-8	12	-11	15
4	17	-117	24	-10	8	-6	14	-7	15	-7
0	-82	16	-7	13	-7	15	-10	24	-6	6
4	27	-11	7	-11	21	-6	22	-11	8	-24
2	-7	10	-8	24	-9	17	-6	10	-26	11
3	12	-7	26	-8	16	-7	11	-12	12	-11
2	-13	20	-7	24	-10	12	-27	7	-7	27
4	12	-12	21	-10	11	-17	12	-11	15	-25
2	-13	16	-12	13	-19	12	-10	16	-12	6
4	20	-12	11	-17	12	-9	27	-17	7	-9
2	-12	13	-19	9	-9	14	-20	9	-6	9
3	10	-18	10	-7	15	-19	7	-13	6	-9
1	-17	12	-8	26	-26	9	-11	10	-11	16
3	10	-7	20	-26	12	-13	6	-6	27	-7
2	-7	23	-21	9	-6	13	-11	16	-10	9
4	24	-19	10	-9	12	-10	21	-7	12	-26
1	-15	6	-13	11	-13	24	-8	10	-22	9
3	9	-8	12	-12	15	-8	7	-12	11	-74
2	-10	12	-8	17	-7	8	-18	6	-122	13
3	6	-7	13	-9	8	-16	13	-128	20	-8
2	-13	20	-6	10	-14	9	-103	18	-7	6
4	14	-13	6	-26	9	-121	12	-9	10	-13
2	-9	13	-23	6	-115	16	-11	10	-13	7
3	6	-22	7	-69	19	-13	10	-10	12	-8
1	-12	10	-129	22	-8	9	-13	10	-10	13
3	7	-78	18	-10	6	-12	13	-13	8	-13
0	-102	15	-6	9	-10	8	-6	12	-10	9
4	14	-10	9	-8	9	-9	11	-6	13	-13
2	-6	12	-10	11	-8	11	-7	11	-13	20
3	11	-9	12	-10	9	-6	13	-8	16	-27
2	-10	13	-11	10	-6	13	-8	26	-14	9
3	10	-11	7	-8	7	-12	26	-15	7	-13
2	-9	6	-9	8	-6	25	-24	6	-9	27
3	12	-8	9	-10	24	-25	8	-6	15	-8
2	-6	10	-10	14	-21	13	-11	16	-12	10
3	10	-7	13	-26	12	-10	17	-8	7	-23
2	-7	26	-27	9	-12	13	-6	12	-16	13
4	18	-24	13	-8	13	-6	8	-25	23	-12
1	-16	11	-9	25	-12	12	-21	19	-8	9
3	8	-6	23	-8	7	-22	13	-11	8	-16
2	-12	26	-11	10	-20	13	-9	13	-16	7
4	23	-8	12	-17	12	-12	7	-24	12	-10
2	-9	10	-14	22	-13	8	-27	6	-7	7
3	12	-16	24	-12	8	-23	13	-11	7	-8
1	-18	24	-7	9	-16	13	-11	13	-6	9
4	12	-11	6	-18	6	-13	8	-7	9	-117
2	-12	8	-13	8	-9	10	-9	11	-134	13
3	9	-15	13	-9	10	-7	6	-84	20	-11
1	-25	8	-6	9	-8	12	-84	25	-13	8
3	13	-8	13	-13	11	-106	25	-12	13	-9
2	-12	7	-8	11	-103	25	-11	12	-10	9
3	9	-13	12	-119	23	-11	7	-10	10	-10
2	-11	8	-88	17	-9	9	-13	8	-10	13
3	9	-61	24	-6	10	-7	7	-9	25	-10
0	-75	24	-7	13	-7	11	-8	12	-6	10
4	20	-11	13	-6	12	-9	12	-10	10	-19
2	-6	6	-12	12	-11	12	-11	8	-22	27
3	6	-10	10	-10	16	-7	10	-17	22	-19
2	-12	7	-7	13	-6	8	-21	27	-15	12
3	10	-10	17	-13	9	-18	27	-17	7	-10
2	-8	16	-8	8	-17	12	-16	13	-8	7
4	27	-8	7	-24	13	-25	13	-11	6	-11
2	-12	12	-19	22	-14	9	-9	6	-10	11
3	7	-26	12	-14	12	-8	8	-9	8	-12
1	-17	14	-18	8	-8	6	-10	7	-6	13
4	19	-22	9	-8	8	-7	7	-8	6	-11
1	-15	12	-9	13	-9	6	-11	10	-12	22
3	7	-6	9	-8	7	-13	8	-8	20	-16
2	-8	12	-9	9	-8	10	-12	16	-23	6
3	13	-13	6	-10	9	-13	23	-15	6	-12
2	-12	9	-8	13	-11	23	-23	11	-12	12
3	12	-7	12	-11	17	-17	8	-12	9	-9
2	-6	10	-10	18	-16	6	-7	13	-12	8
3	9	-8	23	-21	6	-8	6	-12	6	-6
2	-13	24	-17	11	-6	11	-10	11	-10	9
4	19	-21	8	-11	11	-12	8	-9	8	-12
1	-14	10	-8	7	-10	11	-6	11	-9	9
3	8	-11	8	-9	12	-10	8	-6	11	-93
2	-8	10	-12	10	-11	12	-9	11	-137	22
3	11	-6	11	-10	12	-7	9	-100	19	-12
2	-6	7	-11	10	-10	9	-70	12	-12	7
3	9	-11	10	-12	13	-112	17	-10	12	-7
2	-6	9	-6	6	-68	27	-11	8	-13	25
3	12	-12	8	-82	27	-12	10	-8	12	-8
2	-11	7	-70	16	-10	13	-11	27	-10	7
3	8	-119	21	-7	12	-8	25	-11	7	-12
0	-108	19	-7	13	-6	14	-13	11	-24	11
4	17	-11	11	-7	15	-12	8	-26	9	-9
2	-9	8	-12	26	-12	12	-18	11	-12	23
3	11	-6	27	-8	12	-19	12	-11	18	-13
2	-8	23	-10	7	-19	7	-7	15	-11	25
4	16	-7	12	-21	6	-10	20	-10	17	-8
2	-11	10	-13	11	-13	16	-6	16	-8	18
3	9	-16	12	-9	15	-12	19	-6	19	-13
1	-17	9	-13	16	-12	16	-8	21	-12	13
3	10	-13	23	-9	12	-13	22	-8	27	-13
2	-6	25	-10	26	-11	17	-9	18	-13	6
4	22	-11	26	-9	21	-10	18	-8	13	-21
2	-11	19	-11	12	-13	15	-12	6	-18	24
4	26	-7	13	-11	24	-6	13	-14	16	-13
2	-7	17	-9	15	-11	13	-27	26	-13	7
